ID,proper,dist,absmag,ci,rarad,decrad,H_1,H_2,b,l,cos(l-33deg),sin(l/33deg),rad
8417,,27.8552,3.555,0.572,0.4742627881,0.5705517929,,,-0.4935547082,2.395639148,-0.2462825887,0.8535284906,1.851712409
8470,,22.5632,4.953,0.654,0.4773008745,-0.1868123622,,,-1.188476966,2.903442016,-0.6864862488,0.2712776154,2.765258448
8481,,23.1857,2.834,0.333,0.4781550725,-0.1865130455,,,-1.187721237,2.904706577,-0.6874052161,0.271462694,2.765482523
8498,,27.3523,4.185,0.523,0.4791556951,-0.6702552415,,,-1.276979063,2.936485143,-0.710134213,-0.2039032439,-2.861981485
8526,,25.6148,6.018,0.758,0.480538811,0.5142538378,,,-0.5463757598,2.418927579,-0.2687848686,0.8229710565,1.886477458
8674,,16.5673,10.704,1.475,0.4878690168,-0.1885560603,,,-1.183307734,2.927869842,-0.7040421904,0.2683434791,2.777443865
8686,,30.5623,6.524,0.888,0.4885220835,-1.414055488,,,-0.6280891068,2.199190034,-0.05236973934,-0.8080414776,-1.635516517
8692,,15.4967,11.489,0.17,0.4889073602,0.8203370749,,,-0.2490597759,2.339267286,-0.1912848082,0.9512489416,1.769237883
8750,,11.0059,8.682,1.424,0.4922651269,-0.3915621144,,,-1.304009591,3.449900003,-0.9643837729,0.06973282338,3.069410113
8777,,19.4175,1.979,0.488,0.4934123459,0.5162479586,,,-0.5413231717,2.430841385,-0.280240902,0.8226862894,1.899109541
8848,,22.5327,6.706,1.01,0.497866392,1.154992497,,,0.07642112175,2.260651705,-0.1136095519,0.9906256991,1.684982099
8884,Sheratan,17.9856,1.365,0.165,0.500211742,0.3631687216,,,-0.6852735184,2.495102342,-0.3413060333,0.7277542252,2.009325781
8989,,17.8508,2.432,0.844,0.505944033,-0.9007451556,,,-1.094034614,2.547425436,-0.3899977134,-0.4225664476,-2.316134503
9025,,19.9362,7.112,1.143,0.5084893111,-1.051153129,,,-0.9632512326,2.402375309,-0.2528056259,-0.5523105907,-2.000054658
9066,,26.8673,3.954,0.487,0.5104985928,-0.9034913979,,,-1.090178372,2.549167536,-0.3916012737,-0.4254034537,-2.314844775
9217,,22.0119,1.147,0.29,0.5182191583,-1.07459676,,,-0.9401992303,2.39139408,-0.2421660703,-0.5720767623,-1.971235038
9250,,24.9813,5.152,0.773,0.5197157926,0.5796182655,,,-0.4741568113,2.434126432,-0.2833927985,0.8532047179,1.891482402
9272,,12.2474,11.77,1.54,0.5209329956,1.021386451,,,-0.04984708025,2.305624129,-0.1581608717,0.986186883,1.729818344
9582,,28.7853,8.864,1.427,0.5388876296,-0.08572164552,,,-1.071091667,2.873597007,-0.6644821751,0.3580829713,2.647318987
9694,,25.6016,5.749,0.832,0.5453663742,-0.2736345303,,,-1.201582698,3.199855421,-0.8689412812,0.1786060669,2.93887161
9702,,9.1424,10.385,1.514,0.5457651132,-0.3074333207,,,-1.220474337,3.279514398,-0.9055685387,0.145585542,2.982189621
9727,,23.2396,9.049,1.4,0.5471337711,-0.4899092232,,,-1.275612231,3.598823213,-0.9929551971,-0.03447075373,-3.106891273
9764,,9.2756,12.313,1.719,0.5489497742,-0.5266818915,,,-1.273204667,3.472994388,-0.9702346899,-0.07100773635,-3.068536757
9766,,28.0348,7.592,1.17,0.5490012196,0.5372799028,,,-0.5064183425,2.476061422,-0.3233476895,0.8275101274,1.943301236
9807,,22.7739,5.103,0.662,0.5519780692,0.4247082997,,,-0.6110984003,2.525043046,-0.3692916901,0.7611247789,2.022527552
9861,Hamal,20.1776,0.486,1.151,0.554898131,0.4094965333,,,-0.624302573,2.534870026,-0.3784060578,0.7510371956,2.037514907
10008,,27.1518,4.401,0.551,0.5634413508,1.248818093,,,0.173071307,2.257122306,-0.1101023045,0.9790715962,1.682781666
10014,,29.9043,8.511,1.386,0.5636605538,-0.2851796772,,,-1.193947898,3.253648953,-0.8942947356,0.1646684203,2.95950014
10049,,19.7316,10.304,1.517,0.5654957835,-0.2506131717,,,-1.172160824,3.18247928,-0.8602108212,0.1979383638,2.915425037
10116,,10.7828,5.956,0.812,0.5690662408,-0.887041333,,,-1.080842619,2.632888781,-0.4671745481,-0.4160748761,-2.413984252
10168,,20.7426,8.566,1.43,0.5717581064,-0.6225723175,,,-1.233835261,3.184667672,-0.8613247058,-0.1679733997,-2.948992507
10255,,10.4145,9.952,1.431,0.5774851023,0.06240633816,,,-0.9265875961,2.779651791,-0.5914496463,0.4842615079,2.455510633
10277,,28.6451,6.075,0.87,0.5790834514,-0.9380078457,,,-1.037771615,2.575779357,-0.415946196,-0.4620977388,-2.303681046
10282,,28.8684,2.928,0.457,0.5794550283,0.3702016657,,,-0.6519032583,2.579731055,-0.4195365713,0.721588996,2.097431972
10288,,26.8528,8.955,1.455,0.5796673,-0.3086915449,,,-1.193550632,3.32985673,-0.9257674642,0.1392749452,2.992269788
10297,,26.8456,5.046,0.672,0.5799579802,0.7097964294,,,-0.3354543016,2.438658757,-0.2877363904,0.9043277279,1.87884484
10313,,22.2866,8.1,1.346,0.5812055323,-0.3699479168,,,-1.219360836,3.486045022,-0.9733124039,0.07899897303,3.060605111
10315,,26.1849,5.26,0.7,0.5812909891,0.7069907888,,,-0.3377534915,2.440671746,-0.2896636656,0.9030521421,1.881189187
10346,,28.9855,9.519,1.456,0.5830458163,-0.6144724113,,,-1.227710392,3.216496967,-0.8770567349,-0.1615996135,-2.959384059
10371,,12.5502,9.817,1.479,0.5842160052,-0.5592252833,,,-1.239378661,3.379905434,-0.9435234259,-0.1078015706,-3.027831696
10392,,22.7169,6.768,1.055,0.5856721598,-0.06344627009,,,-1.025055074,2.920761239,-0.6989762124,0.3711972667,2.653408055
10481,,26.9833,4.645,0.69,0.5908221029,0.4236140221,,,-0.5987275048,2.565391785,-0.4064775797,0.754732621,2.06482304
10504,,20.9205,8.307,0.461,0.5920160449,1.181187273,,,0.1121696536,2.288480065,-0.141210181,0.9837581885,1.713364042
10508,,18.5805,5.785,0.92,0.5921073759,1.181104158,,,0.1121026548,2.288540636,-0.1412701447,0.9837571093,1.713423919
10518,,23.1481,6.117,1.033,0.5924042466,-0.3183161867,,,-1.187729368,3.36849688,-0.939682386,0.1278463173,3.006370221
10593,,14.3246,11.24,1.583,0.5964030062,-0.5408494235,,,-1.23128191,3.439134515,-0.9614803978,-0.09154092238,-3.046670466
10620,,10.784,4.676,0.607,0.5979999337,0.5973255168,,,-0.4357005056,2.495854241,-0.3420126858,0.8519039408,1.9525681
10654,,27.3373,5.566,0.622,0.5995742146,0.5016388354,,,-0.5238465473,2.537877211,-0.3811879127,0.8005238332,2.01520137
10663,,22.9305,9.678,1.446,0.6002453264,-0.9422861523,,,-1.026536548,2.58925585,-0.4281634323,-0.467922956,-2.311853383
10686,,28.6205,9.337,1.52,0.6019009365,-0.6216309108,,,-1.210903541,3.210055042,-0.8739439423,-0.1711659251,-2.948186232
10697,,24.3546,3.667,0.588,0.6022432927,0.03067943005,,,-0.9395594885,2.843618486,-0.6417838916,0.4525726769,2.52739914
10772,,12.6695,5.816,0.724,0.6063941962,-0.4528376694,,,-1.219362571,3.698618543,-0.999819997,-0.006531337179,-3.135060233
10786,,14.0726,10.848,1.51,0.6072201242,-0.6418986488,,,-1.20037775,3.160075241,-0.848571215,-0.1915303765,-2.919603235
10899,,25.3485,6.65,1.031,0.6139844152,-0.6812671089,,,-1.180561842,3.067259186,-0.7958819439,-0.2303170779,-2.85990171
10934,,27.2702,8.132,1.322,0.6161339328,0.9348130454,,,-0.1156293825,2.383239317,-0.2342460715,0.9656854962,1.808769663
10974,,26.3227,6.968,1.079,0.6184586123,-0.1200704706,,,-1.04600351,3.042216901,-0.7804720891,0.3132415807,2.75992401
11003,,29.656,3.069,0.364,0.6197031517,-0.1881034459,,,-1.091641845,3.147245344,-0.8417135049,0.2489208358,2.854056895
11022,,11.9403,9.015,1.466,0.62065232,0.8356641442,,,-0.207326353,2.421571897,-0.2713309331,0.9418742518,1.851277667
11046,,21.9635,3.481,0.608,0.6219579714,-0.4156733052,,,-1.197896834,3.642050335,-0.9971480357,0.02749519648,3.114025803
11125,,28.6862,8.802,,0.6258923891,0.3968042496,,,-0.6097683131,2.614470413,-0.4508113511,0.7317520531,2.122949137
11140,,24.8016,9.088,0.303,0.627193057,0.8610245813,,,-0.1821151741,2.416349763,-0.2663010244,0.9479498857,1.844660819
11412,,20.6186,9.319,1.449,0.643613354,-0.53947924,,,-1.190997446,3.45130617,-0.9647547604,-0.09755880265,-3.040812339
11425,,17.1438,7.519,1.397,0.6447436669,0.07735565509,,,-0.8769690685,2.85641062,-0.6515412173,0.4851212321,2.501572664
11515,,26.1712,7.481,1.33,0.6491490611,0.5630343067,,,-0.4504810954,2.554291297,-0.3963106648,0.8265230966,2.017902807
11530,,26.0078,9.924,1.5,0.6497484698,0.2109955907,,,-0.7625000342,2.754817104,-0.571244073,0.593515568,2.337075712
11538,,19.5465,7.325,1.12,0.6502565393,-0.3487022089,,,-1.151500793,3.499242111,-0.976256082,0.0881895564,3.051502726
11624,,26.6525,10.661,-0.056,0.6557073873,0.09187554244,,,-0.8588042631,2.857118563,-0.6520781089,0.4953333042,2.491961437
11731,,27.8862,6.443,0.935,0.6619505173,-0.2665721188,,,-1.104214464,3.340072458,-0.9295815896,0.1658169905,2.965071166
11755,,26.6951,2.608,0.454,0.6636054523,-0.2660698031,,,-1.102588255,3.340951517,-0.9299052657,0.1659833069,2.964958004
11814,,29.9401,3.619,0.572,0.6671623463,0.2624024719,,,-0.70972734,2.738606532,-0.5578642839,0.6295364125,2.295907112
11823,,22.7273,7.057,1.045,0.6674965236,-1.268634959,,,-0.7429905052,2.324909958,-0.1771733637,-0.7247979263,-1.810540135
11933,,11.6036,8.567,1.39,0.6735918698,-0.764390548,,,-1.103058372,2.937286292,-0.7106980465,-0.3171846216,-2.721819809
12066,,13.5943,10.013,1.47,0.6801910697,0.3529035522,,,-0.6252387695,2.694346939,-0.5205975002,0.6922828186,2.215576964
12077,,21.2721,6.701,1.069,0.6807345439,-0.4105245878,,,-1.144510444,3.664236178,-0.998576881,0.02205200506,3.11951281
12082,268 G. Cet,7.1803,6.509,0.918,0.6810337351,0.1201985616,,,-0.8211043394,2.862942483,-0.6564824404,0.5140182424,2.477310954
12126,,24.1313,6.187,0.944,0.6837154097,-0.05508503102,,,-0.9541036415,3.044748373,-0.7820522391,0.3604290845,2.709731167
12154,,25.7798,3.724,0.653,0.684940661,-0.6034995451,,,-1.149083865,3.298270057,-0.9133649491,-0.1666527124,-2.961117792
12229,,15.0105,11.478,,0.688877476,-1.025434683,,,-0.9318167355,2.556130087,-0.3979982174,-0.5471077157,-2.199714179
12319,,16.8435,8.348,1.396,0.6938544447,-1.015557286,,,-0.9372043261,2.570734744,-0.4113534063,-0.5396332975,-2.222112458
12357,,21.4823,3.17,0.447,0.6962287129,-0.2072082096,,,-1.043871616,3.273838322,-0.903146173,0.2159020342,2.906940951
12411,,21.7581,4.102,0.524,0.6990351188,-0.1649837921,,,-1.016515785,3.211085587,-0.8744443508,0.2553371043,2.857492053
12460,,23.3046,7.673,1.185,0.7012494114,0.02092083263,,,-0.8862636933,2.981109439,-0.7408353128,0.4247148999,2.621042988
12497,,22.5887,3.951,0.511,0.7035130247,-0.01214143538,,,-0.9093208168,3.019302835,-0.7659427977,0.3949271463,2.665535812
12590,,24.1896,2.992,0.582,0.7079432876,0.701516658,,,-0.3050652655,2.536543192,-0.3799542765,0.8822953261,1.977436892
12620,,17.1674,4.226,0.561,0.7092838532,-0.8866323868,,,-1.016056856,2.754168275,-0.5707114071,-0.4325180283,-2.493081562
12671,,9.9671,12.167,,0.7122987799,-0.9445269597,,,-0.9784887921,2.672858517,-0.50213186,-0.4827929336,-2.375826894
12673,,24.4081,1.532,0.093,0.7125335103,0.05647568647,,,-0.8519447251,2.958468512,-0.7254391305,0.4532509073,2.583140603
12676,,18.8822,6.85,1.074,0.7127419032,0.3391042825,,,-0.621573815,2.735469507,-0.5552580251,0.6761235603,2.258353485
12690,,28.3607,6.776,1.04,0.7137084046,-0.810790067,,,-1.055501971,2.881490733,-0.6703604255,-0.3656684903,-2.642225986
12716,,27.465,9.726,1.46,0.7150914189,-0.1541016286,,,-0.9973262285,3.213360335,-0.8755456263,0.2621252665,2.850700134
12744,,11.1272,3.868,0.514,0.716449135,0.8591984968,,,-0.1605842832,2.471273622,-0.3188134003,0.9356229078,1.899206863
12748,,7.5098,11.172,1.53,0.7167089206,0.4454666072,,,-0.5281407323,2.67470083,-0.503724223,0.7461590913,2.164607527
12795,,25.7732,2.214,0.311,0.7196966753,0.1765251464,,,-0.7530642781,2.859779238,-0.6540929936,0.5518772672,2.440750477
12810,,14.2207,3.705,0.481,0.7203973354,-0.324152367,,,-1.08097666,3.507199432,-0.9779488681,0.09825438102,3.04145882
12853,,23.084,8.983,,0.7228265869,0.7845037884,,,-0.2258031723,2.508645149,-0.3540039366,0.9115023908,1.941240391
12893,,25.9134,5.822,0.84,0.7254164202,0.4476751851,,,-0.5223094571,2.681295195,-0.5094098673,0.7457897861,2.170053953
12896,,16.0102,7.568,1.269,0.7255678624,0.2055167073,,,-0.7261920742,2.843108755,-0.6413929034,0.5736512784,2.411889229
12928,,23.015,8.44,1.389,0.7274292964,-0.4029373748,,,-1.101125795,3.673014335,-0.9990065513,0.02016913189,3.121406207
13032,,27.4273,8.879,1.462,0.7327390874,0.501123852,,,-0.4727210983,2.657415976,-0.4887179489,0.7767634485,2.132390234
13046,,29.6209,8.422,1.417,0.7335133496,-0.2053059642,,,-1.012639976,3.310603803,-0.9183169353,0.2096492139,2.917142084
13048,,24.6366,5.602,0.82,0.7337018004,0.4724367517,,,-0.4971667528,2.674412455,-0.503475085,0.7594104516,2.156243324
13136,,29.3858,5.949,0.845,0.7388663302,0.92542682,,,-0.09492928765,2.454607521,-0.302973434,0.9487082175,1.879912852
13185,,12.955,10.158,1.51,0.7424759662,-0.9274499952,,,-0.975212109,2.716669742,-0.5395254726,-0.4723384314,-2.422496452
13224,,22.7324,7.087,1.194,0.7444472573,0.2741897283,,,-0.6594650979,2.811264639,-0.6166406513,0.6221753361,2.351726798
13308,,27.7085,7.797,1.19,0.7492449989,0.1857904962,,,-0.7282415655,2.883808195,-0.6720782629,0.552654299,2.453397429
13311,,30.5904,7.392,1.216,0.7493608824,-0.144326862,,,-0.9645338733,3.236714438,-0.8865890392,0.2635655282,2.852632785
13341,,14.6049,8.778,1.315,0.7510016187,0.6002074795,,,-0.3787910824,2.618781819,-0.454655593,0.8275300326,2.073188601
13354,,24.4918,6.145,0.827,0.7519197426,-0.5838237303,,,-1.096470951,3.359487228,-0.9365625534,-0.1600870282,-2.972298352
13356,,11.6455,11.029,1.549,0.7520515386,-1.111422528,,,-0.8483288868,2.497812165,-0.3438518811,-0.620918002,-2.076536905
13360,,30.525,4.357,0.574,0.7521412495,1.106709661,,,0.0700242633,2.379007541,-0.2301299493,0.9707749878,1.803557659
13364,,27.6549,8.651,1.26,0.7523116458,0.4708022109,,,-0.4901309258,2.691559642,-0.5182156801,0.7545624452,2.17259215
13368,,10.352,5.975,0.862,0.7528276133,-0.2228735599,,,-1.006192133,3.357502435,-0.9358650383,0.1885405972,2.942792383
13378,,29.1206,9.759,1.456,0.7535017866,0.05725663296,,,-0.8244026361,3.00370513,-0.755822133,0.4445907176,2.609878944
13479,,28.9184,5.924,0.933,0.7594156765,-0.6266549972,,,-1.085284678,3.268920166,-0.9010237311,-0.2024234212,-2.920602454
13567,,26.7953,5.27,0.749,0.7648469617,0.284649042,,,-0.6396417763,2.823880201,-0.6265228541,0.6253225768,2.357153296
13576,,28.9939,9.068,1.4,0.76526742,-0.4402558952,,,-1.076130103,3.66664725,-0.9987025636,-0.02417525394,-3.117390719
13608,,23.4907,5.666,0.953,0.7664205369,0.4690261119,,,-0.4850828745,2.70475598,-0.5294563991,0.7504698461,2.185203968
13631,,26.7094,3.457,0.445,0.767714173,1.073746412,,,0.04411920506,2.400659914,-0.2511455813,0.9670074197,1.824896686
13735,,26.0756,5.759,0.96,0.77326717,-0.4358980764,,,-1.068156237,3.672520135,-0.998984406,-0.02170591845,-3.119868087
13738,,22.4669,5.572,0.863,0.7733778985,-0.4358001053,,,-1.068037849,3.672676258,-0.9989914283,-0.02163544165,-3.119938754
13857,,29.3255,5.874,0.871,0.7804844009,0.4672957772,,,-0.4798663919,2.717789301,-0.5404677685,0.7463381378,2.197553303
13942,,24.3902,6.034,0.926,0.7856025981,0.1352586814,,,-0.7448148254,2.964437581,-0.729534611,0.5028447389,2.538105861
14067,,9.4197,10.53,,0.7934991137,-0.289608986,,,-1.003249029,3.501924961,-0.976833726,0.115038855,3.024365529
14103,,25.0815,7.733,0.788,0.7953802146,0.7224146415,,,-0.2553318192,2.586925456,-0.4260562915,0.875365975,2.02376191
14112,,27.1739,1.909,0.163,0.7958343542,-0.4123248134,,,-1.042788645,3.709681923,-0.9999687103,-0.003985490117,-3.13760706
14116,,20.6398,5.046,0.696,0.7960163696,0.4644188446,,,-0.474740934,2.732664408,-0.5529229037,0.7410862221,2.211795436
14131,,19.5771,10.311,1.501,0.7968911834,-0.317062195,,,-1.011455815,3.55135314,-0.9862140046,0.08780549544,3.052793889
14250,,24.2307,4.718,0.634,0.8035182925,1.076969904,,,0.05513652914,2.414045365,-0.2640791338,0.9630353287,1.838432971
14409,,14.5054,8.262,1.358,0.8135224739,0.03429875388,,,-0.7991327862,3.089485671,-0.809141321,0.4097600827,2.672827424
14442,,27.3,7.479,1.19,0.8153168456,0.7044028586,,,-0.2630730818,2.609866754,-0.4466972741,0.8639038682,2.048005124
14519,,19.2012,8.793,,0.8199975373,-0.492527127,,,-1.036031401,3.546109494,-0.9853327586,-0.08696677342,-3.053559452
14540,Algol,27.571,-0.112,-0.003,0.8210415014,0.7148108979,,,-0.2519285825,2.608079524,-0.4450975533,0.8672148348,2.044987241
14551,,21.7108,7.587,1.207,0.8219272174,-1.05020909,,,-0.8654127081,2.600657617,-0.4384391703,-0.5826899924,-2.215857112
14553,,20.7082,9.279,,0.8220884853,-0.421901979,,,-1.02177067,3.680356704,-0.9993068221,-0.01942732611,-3.1221543
14587,,29.656,4.929,0.678,0.8241176964,-0.4343714031,,,-1.022745544,3.656254616,-0.9981194123,-0.03193858309,-3.109604809
14596,,10.5407,3.936,0.595,0.8249312929,0.8659150462,,,-0.1212283902,2.530800548,-0.3746360645,0.9203672777,1.957366003
14597,,21.2902,8.179,1.321,0.8249677544,1.327168618,,,0.2742595606,2.291130535,-0.1438335927,0.9526165053,1.720652323
14629,,30.2206,9.578,1.459,0.8266896851,-0.7414282976,,,-1.008771207,3.067957741,-0.7963046917,-0.3223494766,-2.756949448
14633,,15.7604,9.122,1.473,0.8269153045,0.7981869365,,,-0.1785432099,2.567324796,-0.4082429353,0.8983617942,1.997328486
14693,,26.0552,7.301,1.15,0.8301335236,0.210321054,,,-0.6592923584,2.943973593,-0.7153866179,0.5522933699,2.484146527
14695,,16.9147,10.679,1.5,0.8301563321,0.1031275069,,,-0.7386968345,3.038135287,-0.7779138084,0.4645839836,2.60322139
14718,,10.2396,11.339,0.025,0.8312843492,-1.197312297,,,-0.7646141084,2.443960166,-0.2928095343,-0.6900202172,-1.97211562
14777,,30.4785,9.11,1.417,0.8345084808,-0.8118855036,,,-0.9802877321,2.949168352,-0.7190066772,-0.386966338,-2.647857354
14843,,14.2369,3.033,0.543,0.8380850471,-0.5059293772,,,-1.021718431,3.51690035,-0.9799288034,-0.1040397875,-3.035818142
14917,,22.5785,3.302,0.575,0.8411349935,-0.02087590382,,,-0.8157968337,3.175429839,-0.8565946955,0.3536018084,2.750101206
15050,,28.6451,8.015,1.589,0.8489621062,0.9136496315,,,-0.07260226041,2.518795678,-0.3634787578,0.9291482852,1.943689772
15057,,19.1681,7.757,1.235,0.8497287529,-0.4615741128,,,-1.005363567,3.597282668,-0.992771479,-0.06430444569,-3.076910355
15061,,22.6501,6.055,0.861,0.8499189311,0.1567443882,,,-0.6863096089,3.008156265,-0.7587291364,0.5039212466,2.555324056
15093,,24.1896,4.832,0.586,0.8513151006,-0.7970015123,,,-0.9746711671,2.981454119,-0.7410667859,-0.3769685343,-2.671022306
15163,,29.7089,3.146,0.438,0.8550240061,-1.350683328,,,-0.6486136887,2.31146892,-0.1639293618,-0.7861413128,-1.776374482
15182,,14.3864,9.74,1.43,0.856199699,1.015212298,,,0.01570947447,2.468430779,-0.3161176192,0.9486029428,1.892467789
15274,,29.4551,9.234,1.463,0.8621259243,-0.4833950266,,,-0.9979439803,3.554041588,-0.9866553107,-0.08825510088,-3.05238131
15285,,26.6809,4.269,0.574,0.8624876238,0.5432694688,,,-0.3768200426,2.736746191,-0.5563193623,0.7726673593,2.194818411
15293,,12.0077,5.133,0.641,0.8628652914,-1.092145401,,,-0.8240918512,2.569222617,-0.4099746696,-0.6195178956,-2.155397125
15294,,21.6029,10.167,1.46,0.8628609058,0.4407263697,,,-0.4595927621,2.803016773,-0.6101266615,0.7100890648,2.280621971
15322,,22.9938,9.202,1.451,0.8642286446,-0.5306372605,,,-1.001238254,3.466787082,-0.9687128058,-0.1338359078,-3.004303268
15328,,16.5289,9.199,1.449,0.8644767083,0.6676245945,,,-0.2734930542,2.663660963,-0.494156771,0.8370611029,2.104088028
15333,,12.0322,4.838,0.6,0.8648043479,-1.090941839,,,-0.824119824,2.571429702,-0.4119867448,-0.6188830853,-2.15812523
15368,,26.3505,9.226,1.474,0.8667228926,0.5701260203,,,-0.3527956155,2.723331855,-0.5451227525,0.7867222418,2.176743779
15400,,20.1654,10.317,1.54,0.8681749279,-0.6351770403,,,-0.9970949133,3.27339551,-0.9029559701,-0.2332352926,-2.888815777
15403,,25.2207,5.041,0.655,0.8684389666,-0.04962310933,,,-0.8128791593,3.233024931,-0.8848763978,0.3202134873,2.794379344
15419,,9.1399,5.035,0.681,0.8698790592,0.05882104865,,,-0.7413711559,3.118525826,-0.8258621644,0.4158800565,2.675092501
15471,82 G. Eri,6.0434,5.354,0.711,0.872300799,-0.7517095358,,,-0.9737609819,3.066377618,-0.7953478878,-0.3407751995,-2.736794538
15599,,14.043,10.473,1.59,0.8785294125,1.395691928,,,0.3374131911,2.260954301,-0.1139101836,0.9374722419,1.691711376
15634,,23.359,7.208,0.99,0.8810182943,0.9133572329,,,-0.06228019551,2.535480428,-0.3789709996,0.9236143806,1.960161496
15686,,29.146,6.957,1.061,0.8839624828,-0.5268899934,,,-0.9839564598,3.47115596,-0.9697878448,-0.1350829354,-3.003191931
15732,,19.4818,8.792,1.386,0.8869041939,-0.8725622474,,,-0.9248104218,2.875508266,-0.6659092521,-0.4491012596,-2.548242847
15735,,19.2493,7.158,1.068,0.8869981096,-0.872523797,,,-0.9247699643,2.875606356,-0.6659824273,-0.4490860349,-2.548309498
15758,,25.7732,6.924,0.98,0.8881879342,0.7671993554,,,-0.1810426567,2.621493708,-0.4570693098,0.8748946557,2.052224788
15760,,17.4216,5.695,0.84,0.8883183334,-0.6994649434,,,-0.9731244593,3.161692126,-0.8494255688,-0.2969518082,-2.805281958
15805,,19.4894,8.931,1.51,0.89058829,0.4151270275,,,-0.4644573153,2.842797329,-0.6411539424,0.6861163046,2.322331624
15880,,15.3917,6.924,1.153,0.8944617097,-0.09361519548,,,-0.8182921319,3.30713226,-0.9169372083,0.2727256408,2.852494313
